customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score
6be876aa,34,Female,53059,High School,Divorced,Gillside,MT,US,06476,2022-02-22,11,48.27,531.01,107,Debit Card,55,46,46,73,45,55,42,4,21.55,71,34,14,65,6,0,7.2
6c07620a,49,Male,181723,Bachelor Degree,Married,West Alyssa,VT,US,16148,2020-09-16,16,38.92,622.73,76,Google Pay,52,51,61,41,64,38,40,7,23.28,22,80,15,19,55,1,8.3
446b70d7,73,Non-binary,44803,PhD,Married,South Matthew,IN,US,05785,2020-11-25,7,19.9,139.27,52,Debit Card,21,31,14,23,40,10,13,4,12.98,39,46,5,63,15,3,4.8
fb581a7c,19,Female,107633,Associate Degree,Divorced,Arnoldmouth,KS,US,52721,2025-02-11,11,27.62,303.83,61,Bank Transfer,61,55,49,40,68,38,55,7,14.37,37,58,7,48,85,1,8.3
c9323293,45,Non-binary,102403,Bachelor Degree,Single,Lake Kaitlin,DE,US,81766,2022-10-20,7,70.27,491.92,35,PayPal,9,30,33,18,24,18,31,8,22.57,15,88,4,46,55,1,8.6
c6942143,49,Non-binary,61427,Master Degree,Single,Wolfefurt,VT,US,32622,2021-06-15,10,15.0,150.0,7,Bank Transfer,22,29,22,18,17,51,32,3,18.1,30,69,19,55,32,1,6.8
b52d582e,32,Non-binary,75096,Master Degree,Widowed,South Rebeccamouth,AS,US,13409,2023-01-27,15,74.72,1120.76,13,Debit Card,63,77,59,56,59,68,86,6,23.33,37,70,13,49,60,0,7.8
5f81220a,24,Male,31105,PhD,Widowed,West Calvinville,AK,US,60884,2021-02-17,9,42.64,383.74,40,Bank Transfer,25,35,19,25,26,36,44,5,12.52,4,90,8,62,29,3,6.0
4fda51bb,39,Male,30360,Associate Degree,Divorced,Williamsshire,HI,US,44060,2020-05-02,6,28.16,168.95,10,Debit Card,43,81,65,73,80,43,74,3,12.66,92,5,13,58,25,2,6.1
c5e04abe,70,Male,67864,PhD,Divorced,East Patricia,NE,US,95139,2020-08-04,7,15.0,105.0,30,Google Pay,42,41,38,38,51,53,60,2,15.38,50,57,11,72,57,0,5.8
7d36d433,60,Female,22614,Bachelor Degree,Divorced,West Kristinahaven,MP,US,79666,2022-09-14,1,17.56,17.56,2,PayPal,40,52,57,49,26,36,52,6,9.63,62,21,1,51,0,1,4.9
99ea48e5,72,Male,38357,Associate Degree,Divorced,Portermouth,MI,US,33883,2022-06-26,5,15.0,75.0,4,Debit Card,63,59,49,41,48,60,76,6,8.42,8,99,1,55,6,1,4.9
a9530c89,75,Female,105158,PhD,Married,Denisefort,NE,US,80028,2023-10-15,7,81.39,569.75,117,Bank Transfer,43,47,59,48,39,41,34,5,16.91,10,95,14,60,73,2,6.9
aa0e2f4b,25,Female,92950,Master Degree,Divorced,North Wendyview,HI,US,89447,2023-08-29,9,33.62,302.55,15,Credit Card,40,60,40,64,49,70,66,12,13.19,65,38,1,38,49,1,8.2
192dadb1,22,Female,77126,High School,Widowed,Port Daniel,AS,US,58247,2025-01-17,10,58.99,589.85,28,PayPal,89,59,55,83,71,52,79,7,10.09,25,55,7,46,26,0,7.4
711edfa1,26,Female,95052,Bachelor Degree,Married,East Patriciaville,GU,US,51306,2024-10-16,11,62.03,682.32,92,PayPal,21,36,46,14,27,23,11,8,24.91,48,49,14,56,44,0,8.4
137f7f9d,45,Female,86700,High School,Divorced,Chaneychester,PR,US,03345,2023-08-01,16,62.6,1001.68,77,PayPal,47,38,31,48,19,23,27,6,28.85,20,82,15,52,90,1,8.0
939a8c4a,37,Male,53375,Bachelor Degree,Widowed,Carlosberg,AS,US,49553,2022-03-20,4,15.0,60.0,24,Apple Pay,77,56,58,83,78,70,82,4,10.04,94,10,15,42,66,0,7.3
31893341,45,Female,146134,Master Degree,Widowed,North Lisa,AK,US,45959,2022-09-09,10,40.87,408.71,4,Google Pay,27,6,9,40,20,16,38,10,22.89,45,57,14,37,96,1,8.6
4c212e79,75,Non-binary,58372,Bachelor Degree,Single,Danielleshire,IL,US,59239,2021-01-15,7,15.0,105.0,109,Apple Pay,33,8,37,41,37,11,13,0,7.68,15,87,3,46,26,0,5.2
1fe5306c,56,Male,75569,Bachelor Degree,Widowed,Lake Judy,ND,US,35704,2021-05-27,11,15.0,165.0,43,Credit Card,44,39,10,20,40,16,42,6,12.38,79,19,4,53,41,2,6.8
cae7218c,75,Non-binary,48742,Associate Degree,Divorced,Michelleberg,CO,US,66262,2021-10-02,4,31.72,126.87,40,Bank Transfer,59,90,98,71,66,63,59,2,-3.44,8,90,1,53,13,0,4.7
2813271b,33,Male,128426,High School,Widowed,West Tanner,ND,US,87731,2025-02-19,10,72.19,721.92,107,Google Pay,53,31,35,47,53,58,39,4,23.67,89,15,16,28,61,0,9.1
6f3a579a,61,Female,78197,PhD,Single,Christophershire,MO,US,22622,2022-11-07,5,15.0,75.0,19,Bank Transfer,12,10,16,11,33,35,13,9,13.18,46,51,5,66,48,0,6.5
5dcc4004,55,Female,31571,Bachelor Degree,Divorced,Fostermouth,AZ,US,18114,2023-01-30,6,17.92,107.54,50,Bank Transfer,57,80,77,78,60,52,69,0,5.28,53,56,6,57,30,1,5.2
23a42a9e,55,Female,31490,High School,Widowed,New Jeffreytown,UT,US,06632,2025-01-13,5,15.0,75.0,117,PayPal,37,37,25,8,18,30,40,0,9.22,91,10,3,43,13,1,5.4
dc6cdfd1,75,Non-binary,35046,PhD,Widowed,Lake Daniel,VI,US,26483,2022-05-26,3,57.09,171.27,9,Debit Card,50,63,77,62,70,49,58,2,14.06,77,23,1,58,5,1,4.2
760f2940,71,Non-binary,43337,Master Degree,Widowed,South Micheleborough,WY,US,33401,2022-08-18,3,15.0,45.0,78,Bank Transfer,47,43,44,27,19,31,48,4,5.61,96,12,10,68,0,4,5.1
8faee8c8,71,Female,52532,High School,Single,Michaelmouth,WY,US,26239,2025-02-09,5,21.9,109.51,110,Bank Transfer,24,16,16,41,40,30,24,2,6.59,95,0,5,41,14,2,5.1
c046891e,64,Female,81785,Master Degree,Single,Conniemouth,NJ,US,97745,2024-12-05,8,15.0,120.0,79,PayPal,9,11,35,30,45,47,8,5,10.52,92,0,9,72,42,1,6.8
28528260,42,Male,33473,PhD,Married,South Brett,VA,US,49676,2024-03-06,5,72.66,363.28,33,Apple Pay,46,42,40,38,55,61,40,6,13.66,0,100,2,60,74,2,6.1
c68a1825,31,Male,66788,Associate Degree,Single,New Megan,AL,US,68268,2023-04-05,10,90.09,900.95,100,Apple Pay,70,40,57,47,69,67,48,0,15.6,91,21,11,35,47,1,7.8
ab37c05e,40,Female,56338,PhD,Married,Lake Isaac,MT,US,62809,2020-10-12,15,26.92,403.73,9,Apple Pay,67,51,31,63,32,35,60,8,21.18,22,75,19,30,46,1,7.1
ca14cdfd,21,Non-binary,50010,PhD,Divorced,Laurenmouth,PR,US,03372,2025-02-23,14,59.68,835.55,29,PayPal,75,83,81,63,69,77,63,3,16.84,50,52,9,55,10,3,6.6
a3615856,50,Female,51261,Master Degree,Single,Port Mary,MP,US,81203,2022-03-19,10,26.39,263.93,90,Credit Card,67,53,38,39,58,63,53,8,20.07,11,73,9,44,40,1,6.3
270b7d30,53,Non-binary,42545,Bachelor Degree,Single,Gloriatown,DE,US,37499,2023-12-15,4,61.4,245.59,64,Credit Card,87,90,53,73,55,77,89,6,5.09,65,33,2,64,45,0,6.0
a1c75480,26,Female,63862,High School,Single,Hardyville,MT,US,62298,2025-01-28,11,15.0,165.0,64,Google Pay,36,41,44,33,28,15,17,7,18.21,0,100,10,31,73,3,7.4
667fc53d,73,Female,84926,High School,Widowed,North William,ND,US,04622,2024-12-25,4,15.0,60.0,50,Apple Pay,52,71,71,79,52,51,72,6,10.78,20,89,8,48,32,4,6.3
8775683e,30,Female,29245,Master Degree,Single,Garrisonburgh,AS,US,62399,2023-12-10,8,95.98,767.82,30,Credit Card,37,51,63,71,73,39,37,4,13.61,84,3,11,53,37,1,6.0
931ec19a,21,Male,114573,Master Degree,Married,Yoderland,HI,US,01936,2023-09-10,17,63.55,1080.34,6,PayPal,60,37,40,30,60,47,52,8,26.36,57,26,17,16,42,1,8.2
e2c6d272,52,Male,50637,Master Degree,Divorced,Banksmouth,AL,US,17784,2020-06-17,5,39.9,199.48,29,Apple Pay,64,68,80,63,60,78,62,6,0.18,38,74,15,78,10,1,6.1
5a9bf81c,21,Female,37043,Master Degree,Widowed,Sheilafurt,MT,US,20459,2023-09-16,4,15.0,60.0,11,Debit Card,66,91,72,77,93,71,65,1,7.86,31,53,15,37,35,4,5.9
ca4663be,62,Female,122491,Master Degree,Single,Lopezchester,OK,US,81750,2025-02-26,11,17.07,187.73,64,Credit Card,34,54,41,36,22,20,34,5,12.94,87,19,9,51,55,0,7.2
350f26ae,73,Female,34039,Master Degree,Widowed,Mckinneymouth,RI,US,25049,2025-01-10,6,15.0,90.0,29,Debit Card,35,51,58,27,43,26,58,3,1.05,66,32,1,71,22,0,4.5
d2bd279f,71,Female,41628,PhD,Married,Port Kevinbury,PR,US,04925,2021-01-11,10,15.0,150.0,4,PayPal,85,73,73,49,52,81,70,1,10.82,94,11,6,65,1,4,5.0
ee1feb2c,45,Non-binary,80600,PhD,Divorced,North Ashley,NM,US,56419,2024-05-13,6,15.0,90.0,49,Apple Pay,62,55,47,64,64,52,62,2,16.08,76,22,13,21,62,1,7.9
d5f6dffa,43,Male,82599,PhD,Divorced,Armstrongfort,FL,US,99813,2023-04-01,9,29.38,264.46,35,Bank Transfer,54,16,23,35,52,36,32,4,25.81,88,19,14,21,13,0,7.7
0525dfbf,46,Male,47605,Master Degree,Single,South Christopher,OK,US,87433,2023-04-07,9,20.44,183.99,62,Bank Transfer,89,67,80,57,91,59,71,2,9.9,96,10,3,34,45,1,6.3
62d4e719,46,Male,74789,Bachelor Degree,Divorced,Gutierrezland,WI,US,99729,2023-10-27,10,37.97,379.66,112,Apple Pay,22,48,19,17,47,11,22,11,13.3,2,83,7,49,83,1,7.7
91532d30,73,Female,32817,PhD,Divorced,Caldwellbury,PA,US,87848,2025-01-15,5,80.9,404.48,71,Bank Transfer,17,30,30,15,36,48,16,4,-0.77,61,32,1,68,0,0,4.2
e12ebe68,50,Female,104571,High School,Single,New Patrick,WI,US,21514,2023-12-12,7,34.93,244.51,27,PayPal,59,62,40,63,54,45,37,7,16.06,33,67,13,31,61,0,8.2
c6ed2150,75,Non-binary,31549,Bachelor Degree,Widowed,West Jennifer,DC,US,26726,2023-08-17,4,15.0,60.0,80,Credit Card,33,12,28,19,47,11,16,2,4.63,60,45,1,81,0,2,4.5
8bf63f18,68,Non-binary,22315,Bachelor Degree,Married,New Maryport,VI,US,29645,2023-02-25,5,15.0,75.0,107,Google Pay,11,26,7,6,16,38,34,1,3.14,100,7,2,33,1,0,4.5
8de7bd3d,52,Non-binary,82850,High School,Single,South Thomasview,MN,US,93715,2021-11-14,9,28.35,255.13,61,Bank Transfer,66,61,53,50,45,69,51,9,19.35,91,5,8,50,69,1,7.4
6ac5f600,32,Female,151961,Bachelor Degree,Single,Whitemouth,UT,US,76027,2021-05-22,14,29.87,418.16,31,Apple Pay,72,69,51,68,81,78,50,8,32.73,100,13,15,67,78,0,9.0
202c1022,32,Female,38217,Master Degree,Married,East Jessicaland,SD,US,83507,2022-01-30,10,32.71,327.14,106,Debit Card,93,74,85,96,67,97,75,10,16.4,79,20,12,60,49,0,6.5
f61db58a,23,Female,156441,Master Degree,Married,South Bobby,RI,US,94428,2022-01-17,11,46.44,510.83,64,Bank Transfer,68,67,85,56,66,63,82,5,14.24,33,78,6,50,77,0,8.1
3a777e1c,26,Male,47778,Master Degree,Single,Oliviaport,WV,US,43777,2021-05-28,12,37.8,453.6,22,Credit Card,40,41,32,35,30,16,33,4,6.68,66,29,14,40,22,0,6.4
4f32d231,39,Female,63115,PhD,Single,East Michael,CA,US,48469,2021-03-23,12,56.67,680.04,6,Credit Card,69,75,73,87,75,74,65,7,18.66,69,19,18,51,50,1,7.7
d4deed91,70,Non-binary,48690,High School,Married,Brianfurt,KS,US,96435,2025-03-26,1,15.0,15.0,76,Google Pay,52,47,43,51,34,55,60,5,4.12,20,69,6,65,36,1,5.2
57fed18c,49,Female,88971,High School,Widowed,West Jennifer,NM,US,35083,2023-09-04,11,48.98,538.73,42,Apple Pay,31,29,22,33,47,53,37,6,25.83,66,42,24,71,49,0,7.6
31e301b4,40,Female,44669,Associate Degree,Single,East Melissa,FL,US,90967,2023-08-30,8,49.36,394.84,36,Apple Pay,42,38,46,44,66,34,42,7,13.91,60,26,1,48,43,0,6.7
c3f91b4e,53,Non-binary,46213,Associate Degree,Single,North Derrick,TX,US,24403,2021-12-02,7,15.0,105.0,116,Credit Card,91,91,69,57,88,58,80,3,15.5,28,82,1,100,31,2,6.2
a2a4bfc4,51,Male,62033,Master Degree,Divorced,Meganmouth,DC,US,51488,2024-08-29,9,36.81,331.3,92,Bank Transfer,65,86,85,89,74,63,66,7,21.72,92,1,10,52,9,0,6.5
b03f3cf3,65,Male,72415,High School,Divorced,South Oliviahaven,UT,US,04927,2024-05-25,12,76.66,919.89,65,PayPal,46,57,49,21,37,19,44,8,10.15,16,89,7,47,34,0,6.2
aa6fff4f,71,Non-binary,62725,High School,Single,East Rachaelview,AK,US,89026,2023-11-24,12,53.21,638.51,18,Google Pay,38,36,40,54,33,55,35,1,9.96,72,20,7,73,34,0,5.5
e4231694,58,Male,29201,PhD,Married,Lesliefort,SD,US,77335,2025-04-04,3,26.71,80.13,56,Credit Card,66,70,44,42,33,57,47,0,8.44,71,46,1,53,22,3,5.1
3267775a,58,Female,140614,Master Degree,Married,New Jonathan,MS,US,13795,2020-05-09,13,67.92,882.93,39,Debit Card,74,87,87,96,81,94,78,8,14.42,53,38,8,13,31,2,7.6
fa3c0d2c,25,Female,82704,Master Degree,Widowed,Raymondmouth,WA,US,66563,2023-06-14,8,15.0,120.0,32,Bank Transfer,34,38,56,47,34,49,52,9,20.23,75,34,4,43,46,2,8.0
babccc86,44,Non-binary,54393,Associate Degree,Single,Hansonshire,WI,US,51202,2023-08-24,9,16.84,151.58,35,Google Pay,39,16,48,33,29,33,39,5,15.08,43,63,7,20,28,3,7.0
fcd16b0d,34,Male,94338,Bachelor Degree,Widowed,Wadehaven,MO,US,42768,2021-03-11,11,76.32,839.57,29,PayPal,42,59,68,66,54,76,50,5,21.52,63,39,8,27,42,1,8.9
1859170e,57,Female,50312,Associate Degree,Single,Port Williamfort,LA,US,01148,2021-03-23,5,15.0,75.0,3,Apple Pay,26,27,40,9,8,38,18,5,8.51,32,58,4,76,39,4,6.2
096d4009,43,Non-binary,88593,Associate Degree,Divorced,North Laura,MA,US,96356,2020-10-12,10,18.46,184.6,21,PayPal,47,34,56,36,21,23,22,7,25.39,81,17,16,49,49,1,8.3
ee94e195,43,Female,80151,High School,Married,West Louiston,NH,US,27324,2023-09-09,19,31.89,605.92,39,Credit Card,54,29,16,31,21,38,39,8,27.23,11,78,21,35,84,2,7.6
72aadf4b,22,Non-binary,82193,Master Degree,Single,West Abigail,RI,US,02802,2025-03-11,11,34.91,384.02,96,Google Pay,47,44,75,63,50,76,57,4,20.4,81,27,14,26,73,1,7.4
397d1ed5,37,Female,95526,Master Degree,Married,Kristinhaven,VI,US,52462,2024-09-18,11,35.08,385.84,34,Bank Transfer,66,60,54,63,41,50,62,6,20.12,61,42,16,66,95,1,8.9
848d7121,50,Male,66688,Master Degree,Single,West Christopherhaven,MH,US,12340,2022-06-28,4,15.0,60.0,94,Apple Pay,83,94,66,88,74,96,61,4,16.27,36,64,10,77,77,3,7.0
016844a1,48,Non-binary,172353,High School,Divorced,North Jeanettechester,MD,US,36248,2023-05-31,9,74.47,670.2,19,Bank Transfer,11,40,15,18,36,42,20,7,20.14,10,100,17,54,64,0,8.3
24417fa9,51,Non-binary,79449,PhD,Married,Jacksonside,IL,US,66761,2024-12-11,9,39.27,353.44,99,Apple Pay,42,35,37,25,18,36,52,9,20.2,49,38,17,61,41,1,7.2
16b6792b,66,Non-binary,53164,Master Degree,Widowed,Port Lindsey,SD,US,64523,2023-07-09,6,15.0,90.0,84,Debit Card,49,50,52,55,25,26,47,2,16.29,71,24,4,45,40,1,5.4
167622fb,28,Non-binary,145903,High School,Married,Lake Leslie,MT,US,64835,2024-03-02,12,64.08,768.98,57,Credit Card,29,33,12,42,35,33,10,11,24.55,81,28,20,23,81,1,8.7
4f633b0c,18,Female,88892,High School,Widowed,West Michaelhaven,ND,US,27926,2023-08-17,8,45.23,361.82,93,Bank Transfer,50,37,56,40,53,27,26,1,14.05,25,79,19,63,29,3,7.6
89004318,51,Non-binary,35951,Bachelor Degree,Widowed,Medinaberg,IN,US,84231,2022-09-06,3,15.0,45.0,27,PayPal,67,69,92,89,59,79,85,1,4.91,22,74,12,39,22,1,5.6
9411eec5,37,Non-binary,37732,Associate Degree,Married,Mccarthyburgh,PA,US,92684,2021-05-20,11,35.88,394.64,13,Google Pay,50,35,32,68,58,67,39,3,10.78,16,100,8,53,61,1,6.6
c22409d5,40,Non-binary,89497,High School,Married,Kellyfurt,PR,US,62228,2023-09-26,7,47.42,331.92,37,Apple Pay,56,60,76,62,53,72,71,9,25.27,60,27,9,16,56,0,8.5
d17a3b1f,27,Male,207452,Associate Degree,Divorced,Maryfort,MS,US,92126,2024-04-10,8,50.75,406.0,34,Google Pay,14,39,43,30,27,42,43,5,22.59,69,44,16,34,80,1,8.4
0234639b,28,Male,74694,Associate Degree,Married,New Jessicashire,MS,US,93179,2024-10-05,10,15.0,150.0,119,Google Pay,18,19,39,9,29,13,12,6,11.75,17,89,15,51,83,1,7.8
5bf8981f,38,Female,75847,PhD,Single,Spencerchester,NM,US,47435,2023-12-04,11,33.21,365.35,72,Apple Pay,48,54,46,43,57,44,57,7,22.17,16,88,10,69,83,1,7.9
82bbd4ed,58,Female,146029,Associate Degree,Widowed,North Andreabury,NM,US,99015,2022-02-18,7,42.65,298.54,57,Apple Pay,60,51,79,71,66,55,45,8,12.3,90,14,7,63,56,0,7.8
4136e257,31,Non-binary,160208,PhD,Married,Port Sharon,KY,US,38321,2023-02-17,11,27.67,304.41,48,Debit Card,59,71,87,82,92,71,59,7,17.83,58,34,11,47,82,0,8.8
74fedd36,34,Non-binary,60622,High School,Divorced,Jasonberg,VI,US,90705,2025-02-01,9,39.25,353.26,83,PayPal,71,66,43,57,58,81,44,9,6.31,87,7,11,55,72,1,7.8
7f00729e,58,Female,88004,Master Degree,Married,Olsonchester,GA,US,83247,2022-08-15,15,15.0,225.0,96,Bank Transfer,82,54,50,71,49,87,57,5,19.94,65,23,17,55,5,2,7.0
cb9a57d6,44,Male,54097,High School,Widowed,Lake Julia,AL,US,53486,2021-09-13,7,33.13,231.92,91,Credit Card,26,54,37,32,59,21,41,4,14.38,83,11,13,60,43,0,7.1
35a75eac,64,Female,50013,PhD,Single,North Tonyafurt,NE,US,33249,2021-07-20,5,17.99,89.94,52,Apple Pay,56,57,65,85,62,70,58,2,12.86,8,80,6,47,22,1,5.8
130e5a79,30,Non-binary,80125,PhD,Widowed,West Hunter,MS,US,15802,2024-04-21,4,15.0,60.0,82,Bank Transfer,53,72,70,88,75,60,74,2,12.02,38,61,15,13,30,0,8.1
d9a5fd36,23,Male,58877,High School,Married,Christensenfort,SC,US,32286,2021-03-08,13,31.28,406.61,12,Debit Card,57,60,21,30,20,33,60,2,17.74,29,59,2,83,36,2,6.9
bbede70e,71,Non-binary,72307,Associate Degree,Married,Evansview,NJ,US,48928,2023-07-15,7,22.0,153.97,7,Apple Pay,63,56,62,53,81,65,71,2,13.58,18,75,8,59,63,2,5.8
1b4e83f6,29,Female,27182,Bachelor Degree,Widowed,Julieberg,LA,US,27049,2023-10-17,13,79.88,1038.39,12,Apple Pay,59,45,44,55,50,62,32,11,3.25,11,98,15,47,21,2,6.0
487a9ed2,52,Non-binary,36513,Associate Degree,Widowed,South Colebury,TX,US,66049,2023-05-01,14,15.0,210.0,83,Bank Transfer,68,63,71,82,85,67,55,3,13.84,47,46,17,39,31,1,5.7
0fa21e16,47,Female,90658,High School,Single,North David,DE,US,37918,2022-05-18,11,15.0,165.0,85,Bank Transfer,41,19,40,48,31,34,47,7,16.38,45,53,18,31,59,1,8.0
53a224b9,62,Male,42181,Bachelor Degree,Single,Alexanderfurt,GU,US,75560,2024-05-20,4,18.94,75.75,54,Apple Pay,42,27,32,43,40,31,50,4,11.78,44,49,6,66,25,3,5.6
8e60e411,47,Non-binary,167236,PhD,Widowed,South Danielstad,WY,US,75371,2021-03-06,15,70.57,1058.56,52,Apple Pay,68,69,76,91,74,83,78,6,30.23,27,75,15,41,27,0,8.1
50b5bce3,44,Female,38149,Bachelor Degree,Widowed,North Charles,KS,US,71857,2021-12-13,7,69.78,488.49,4,Debit Card,42,51,70,65,44,68,40,4,8.14,12,78,10,100,47,2,6.1
c378557f,37,Male,99461,Bachelor Degree,Widowed,Kevinview,FM,US,20939,2023-01-21,7,79.32,555.21,22,Apple Pay,9,12,11,19,19,5,11,8,21.95,19,79,13,46,49,1,8.7
9c5af8a7,64,Male,36624,Associate Degree,Divorced,Rebeccatown,GA,US,68757,2025-03-31,4,15.0,60.0,62,Debit Card,28,52,57,47,35,52,46,4,14.52,80,9,2,65,19,1,5.2
354a0d0e,26,Female,74124,Associate Degree,Widowed,Lake Valerieville,WY,US,76207,2020-12-09,10,20.14,201.44,42,PayPal,79,90,77,86,56,74,83,7,11.85,74,23,13,77,42,1,7.5
d39c0e2e,74,Non-binary,22305,Associate Degree,Married,Lake Stevenside,PA,US,92878,2023-03-17,2,15.0,30.0,47,PayPal,32,71,70,57,36,46,40,2,1.76,40,46,1,84,0,2,4.0
efb76cd2,45,Male,50438,Bachelor Degree,Widowed,South Ericfurt,DC,US,86144,2021-08-10,8,15.0,120.0,24,Apple Pay,27,28,33,39,11,25,35,1,11.46,19,88,16,59,55,1,6.5
258df59b,47,Male,89254,Bachelor Degree,Single,Jacksonhaven,VA,US,15092,2021-08-06,13,57.9,752.68,111,Apple Pay,51,61,71,59,87,83,75,4,22.38,58,36,9,29,37,1,8.0
305bbbea,45,Male,127168,Bachelor Degree,Widowed,Shaunville,IN,US,49394,2023-10-29,16,24.06,384.89,95,Bank Transfer,45,35,39,30,37,28,41,11,19.8,90,0,11,35,61,1,8.5
8925a710,52,Female,185588,High School,Married,North Pattyville,RI,US,38210,2025-03-27,14,27.78,388.85,44,Bank Transfer,53,49,69,76,66,64,40,7,28.75,37,46,8,30,47,0,8.1
c58e9ca0,47,Female,16780,High School,Divorced,North Paul,WV,US,45636,2023-11-11,5,15.0,75.0,55,PayPal,61,44,77,60,54,61,65,0,8.68,45,58,7,25,15,4,5.4
e2263d4f,58,Male,38584,PhD,Single,New Katherineburgh,OK,US,97044,2023-04-10,8,22.7,181.6,94,Credit Card,59,49,45,39,68,40,42,2,11.19,82,32,1,48,25,3,5.6
d44df88b,75,Female,28484,Bachelor Degree,Widowed,Brianaside,AR,US,18852,2021-05-30,3,28.8,86.39,80,Debit Card,91,94,87,60,62,78,81,3,-4.47,12,100,5,85,17,4,4.0
6846c824,42,Non-binary,74693,High School,Divorced,South Jennaport,DE,US,94892,2021-09-14,7,15.0,105.0,96,PayPal,52,28,38,43,32,54,34,6,16.75,87,18,9,39,19,1,7.7
d3a68ef9,57,Non-binary,62726,PhD,Married,Michaelbury,PR,US,11323,2021-05-20,7,51.78,362.47,103,Credit Card,59,53,36,50,40,34,40,6,6.29,41,58,15,71,72,1,6.5
f6f007cc,29,Non-binary,126244,Bachelor Degree,Divorced,North Michael,IA,US,77878,2025-03-31,11,15.0,165.0,53,Debit Card,27,9,18,18,30,39,41,8,21.96,28,65,13,49,16,2,8.4
930a32a7,63,Female,34028,Associate Degree,Single,East Nathaniel,IN,US,64648,2021-11-05,2,15.08,30.16,37,Bank Transfer,83,74,82,71,85,83,66,2,0.57,59,52,5,81,13,1,4.9
3b480550,39,Female,39498,Bachelor Degree,Divorced,West Laurastad,VA,US,28969,2020-08-30,8,51.04,408.34,57,Debit Card,60,42,63,39,53,45,54,9,17.2,11,88,11,38,11,2,6.7
90e726e0,53,Female,78883,High School,Married,Dicksonchester,MT,US,93758,2021-01-30,10,59.0,589.95,68,PayPal,37,39,47,48,20,28,58,11,22.01,67,42,15,56,84,2,7.4
f2440977,45,Female,75305,High School,Divorced,South Crystalfort,SC,US,56544,2022-02-26,8,66.91,535.25,96,Apple Pay,39,49,23,39,53,22,21,5,12.83,35,53,14,65,71,5,7.8
528436c5,36,Male,70856,Associate Degree,Widowed,Greerbury,OK,US,99111,2022-03-11,9,74.82,673.4,53,PayPal,61,74,86,65,68,71,88,9,13.25,20,99,13,55,7,1,7.9
5bfcfdc8,50,Non-binary,35123,PhD,Widowed,Laraburgh,UT,US,56595,2024-01-05,3,34.62,103.85,110,Apple Pay,60,49,59,41,42,56,49,2,5.18,0,100,6,57,12,1,5.8
dc068fb6,61,Male,89763,Master Degree,Widowed,Jeanville,AK,US,40717,2022-12-06,16,32.15,514.47,53,Debit Card,41,79,54,48,79,79,72,9,26.9,100,8,9,60,23,3,7.2
4ee7299f,19,Female,46608,PhD,Married,Samuelstad,MH,US,01073,2024-05-05,5,15.0,75.0,73,Bank Transfer,35,53,31,68,54,65,62,7,16.39,81,17,1,51,38,1,6.2
ad554efe,64,Male,89030,Associate Degree,Widowed,Helenton,NH,US,03676,2021-04-12,4,24.44,97.76,118,Debit Card,28,38,24,21,33,56,49,2,11.52,54,58,12,36,47,0,6.8
7338d73f,68,Male,134462,Master Degree,Single,Gonzalezville,CA,US,18630,2020-10-08,14,96.05,1344.72,78,PayPal,65,70,84,59,55,57,81,4,15.76,91,15,13,49,37,1,6.9
08af8d67,68,Female,68242,Bachelor Degree,Single,Catherineport,MH,US,57499,2021-04-06,7,35.69,249.86,100,Google Pay,75,42,69,71,44,59,66,3,7.17,73,18,5,48,13,1,6.1
f7396573,63,Non-binary,97277,Master Degree,Widowed,New Natalieborough,NC,US,96674,2020-11-10,5,15.0,75.0,16,Credit Card,25,46,16,19,32,35,30,4,19.35,11,90,5,39,4,0,7.2
177ac3f6,34,Male,123428,Bachelor Degree,Single,Sethfort,MP,US,59588,2022-09-15,14,56.9,796.64,116,Bank Transfer,46,47,52,49,59,52,59,8,23.49,77,28,16,30,62,0,9.1
8bb3377c,20,Male,65022,Associate Degree,Divorced,Bethhaven,ID,US,87532,2025-02-16,9,68.97,620.72,29,PayPal,59,54,55,46,72,76,55,4,12.97,51,51,8,46,61,1,6.8
79efc825,65,Non-binary,55243,Associate Degree,Married,Erikfurt,TN,US,19116,2021-11-13,7,79.22,554.51,38,Apple Pay,56,30,17,29,53,35,25,3,15.78,56,42,10,43,11,1,5.9
13cfaabf,65,Non-binary,102720,Master Degree,Widowed,Levistad,AS,US,97317,2021-10-22,13,58.25,757.31,116,Debit Card,31,59,54,42,55,45,46,9,13.58,91,23,14,26,49,0,7.2
e8f8cebc,73,Non-binary,40323,Master Degree,Married,Gonzalezton,AL,US,58511,2022-07-24,4,15.0,60.0,115,Apple Pay,4,21,14,19,13,14,9,5,15.67,20,82,9,53,21,2,4.6
84cce61c,40,Female,117216,Master Degree,Single,Russellton,PA,US,80376,2020-07-25,12,29.21,350.46,96,Google Pay,71,69,80,59,82,97,63,8,28.26,100,0,12,43,62,1,8.7
