transaction_id,customer_id,transaction_date,transaction_amount,item_category,item_count
T001679,92f82ba3,2023-07-17,11.96,Food,4
T001680,14a90d35,2024-02-06,22.41,Books,5
T001681,e2f2b50b,2025-02-25,6.08,Beauty,1
T001682,70cce195,2024-07-21,50.43,Food,3
T001683,7c2b3797,2025-04-05,37.92,Home Decor,2
T001684,4b3482bd,2023-07-06,11.42,Sports,1
T001685,f5cc0c0b,2024-09-19,20.44,Electronics,1
T001686,89004318,2024-03-11,15.39,Food,3
T001687,9b13d416,2024-12-22,16.4,Sports,1
T001688,530d07b2,2024-08-16,14.81,Beauty,1
T001689,5d90175a,2021-09-18,60.48,Beauty,2
T001690,3adc26dd,2025-01-30,14.74,Beauty,5
T001691,ba081ca1,2024-12-17,17.93,Home Decor,1
T001692,d740e34a,2023-04-30,36.95,Home Decor,1
T001693,0a231e56,2025-03-25,20.98,Clothing,3
T001694,981eef0f,2025-02-13,48.26,Clothing,1
T001695,e9c3403c,2022-09-06,46.02,Beauty,1
T001696,107a1519,2024-01-30,88.69,Home Decor,1
T001697,d371b840,2025-01-20,23.44,Sports,1
T001698,d1c01e85,2025-03-08,36.58,Books,2
T001699,f7a56e1f,2023-09-05,54.85,Books,1
T001700,c85d55f3,2023-01-26,28.82,Home Decor,1
T001701,595ef2ef,2022-12-15,53.04,Sports,3
T001702,d79c9bf2,2023-08-08,36.91,Food,4
T001703,1b4e83f6,2024-07-16,109.01,Books,1
T001704,044378fc,2023-08-21,16.8,Sports,1
T001705,eb9002a6,2023-04-15,19.24,Home Decor,1
T001706,747fb22b,2023-01-21,18.88,Food,1
T001707,c85d55f3,2024-08-05,5.8,Home Decor,1
T001708,4ccedd3a,2021-11-22,60.01,Sports,1
T001709,1b4e83f6,2024-08-05,58.04,Books,1
T001710,2fdcb8f2,2024-07-20,12.6,Clothing,2
T001711,10884981,2024-11-16,30.9,Clothing,5
T001712,6fbbc2be,2023-10-06,39.38,Food,5
T001713,c5ee75e1,2025-03-24,39.81,Beauty,3
T001714,31893341,2022-12-06,27.61,Books,1
T001715,66b59e17,2025-01-13,83.13,Electronics,1
T001716,2eb599da,2024-06-11,9.89,Beauty,2
T001717,973c4b49,2025-03-09,10.62,Sports,2
T001718,51a2045e,2024-01-19,40.63,Food,1
T001719,99ea48e5,2022-12-25,7.34,Beauty,2
T001720,d3a68ef9,2022-05-07,60.61,Beauty,6
T001721,452c7cb5,2023-10-06,15.41,Electronics,2
T001722,2b9f1cf4,2024-12-25,17.62,Food,2
T001723,df4f4d4b,2022-01-27,24.31,Beauty,2
T001724,5475bf9e,2023-05-04,28.78,Clothing,1
T001725,58161b9e,2022-08-04,35.06,Books,3
T001726,8be185b4,2024-05-11,17.49,Home Decor,6
T001727,09da96a7,2023-10-27,30.77,Home Decor,5
T001728,7a7b509e,2021-09-28,33.66,Sports,1
T001729,1a2d1a1e,2024-03-27,17.14,Home Decor,2
T001730,9f0e71fd,2021-12-28,48.94,Electronics,1
T001731,5bfcfdc8,2025-02-05,65.58,Electronics,1
T001732,8de7a09b,2025-02-26,44.85,Home Decor,2
T001733,1869caac,2022-11-06,29.37,Books,1
T001734,641e022a,2024-11-30,15.23,Electronics,3
T001735,a16123a1,2024-12-17,50.13,Sports,4
T001736,0a78a2b8,2025-03-13,96.65,Clothing,1
T001737,167622fb,2024-10-10,55.77,Electronics,1
T001738,dc068fb6,2024-12-14,30.86,Clothing,6
T001739,c1f0b5d8,2022-09-08,16.79,Clothing,2
T001740,ad9942d7,2025-02-24,48.53,Sports,3
T001741,2f911ac6,2025-04-09,95.1,Clothing,2
T001742,0717420a,2024-04-30,49.81,Sports,1
T001743,2c4853f1,2023-12-15,25.56,Food,1
T001744,f81829fa,2024-01-26,81.12,Food,1
T001745,d371b840,2025-02-14,20.25,Food,1
T001746,18b83294,2024-04-06,42.36,Beauty,3
T001747,b65859c6,2024-07-19,19.23,Books,1
T001748,e9f9f8bc,2024-03-09,57.98,Clothing,2
T001749,747fb22b,2024-08-25,19.07,Food,1
T001750,e3593ccb,2024-03-27,20.09,Electronics,2
T001751,5f9eb94b,2024-06-11,39.53,Books,3
T001752,8b5ddbbf,2025-03-28,33.18,Home Decor,3
T001753,689cf5bc,2024-07-07,31.51,Electronics,1
T001754,8220fa10,2024-09-23,12.25,Home Decor,3
T001755,8c81741f,2024-10-05,82.32,Clothing,2
T001756,3311e5d2,2025-02-14,13.01,Electronics,1
T001757,62015b36,2023-06-01,24.25,Home Decor,2
T001758,48ad0477,2024-12-25,60.68,Sports,1
T001759,270b7d30,2024-04-30,64.5,Books,4
T001760,d6dcce9d,2023-10-05,37.1,Books,1
T001761,7c2b3797,2025-01-20,15.28,Sports,2
T001762,ec6b6f21,2024-11-17,16.12,Beauty,2
T001763,68999d1c,2023-02-19,20.33,Books,4
T001764,18a1462b,2024-12-29,88.03,Clothing,2
T001765,67feb7bf,2021-08-10,17.2,Electronics,5
T001766,c9323293,2023-11-29,86.38,Home Decor,1
T001767,0da3e2f3,2024-11-30,40.62,Beauty,1
T001768,8c9a8afe,2025-01-24,14.46,Home Decor,6
T001769,e0e1628a,2024-05-19,48.6,Electronics,2
T001770,e6daa5d3,2023-03-22,27.24,Food,1
T001771,cd7a1b5b,2024-05-14,77.95,Books,1
T001772,056c1016,2024-11-18,38.94,Home Decor,3
T001773,c2cd4e08,2024-04-04,15.15,Beauty,6
T001774,e854b3dc,2021-03-08,69.69,Food,2
T001775,1dc5ade4,2023-02-24,36.02,Clothing,1
T001776,7698bf76,2024-07-11,11.64,Home Decor,2
T001777,62cd4540,2024-05-26,11.43,Books,3
T001778,d1d6968f,2024-11-22,63.23,Electronics,4
T001779,5c009ae2,2024-09-17,60.73,Beauty,1
T001780,9a5e1ffe,2024-01-25,20.8,Clothing,4
T001781,8de7a09b,2024-08-18,56.22,Electronics,1
T001782,7b3943d7,2024-12-02,28.13,Home Decor,1
T001783,175c4d1a,2024-11-23,17.96,Books,4
T001784,a70c2d67,2022-11-16,75.43,Books,1
T001785,7cc22bc4,2025-03-20,7.74,Home Decor,1
T001786,983a6c8c,2025-01-28,11.35,Books,3
T001787,056c1016,2024-06-02,54.21,Home Decor,2
T001788,31bbd769,2023-07-05,16.4,Clothing,3
T001789,cb9a57d6,2024-12-15,9.28,Clothing,1
T001790,11a88d74,2025-01-06,46.46,Electronics,1
T001791,d371b840,2025-02-25,29.44,Food,3
T001792,24417fa9,2025-01-26,28.62,Beauty,4
T001793,005a41ae,2022-07-17,56.16,Electronics,2
T001794,f4f81ab6,2025-03-14,42.97,Home Decor,3
T001795,5646fecc,2024-11-27,42.62,Electronics,1
T001796,f1424b1e,2024-11-10,62.61,Beauty,3
T001797,7886ada3,2023-08-24,105.35,Books,2
T001798,f546262a,2020-12-14,14.35,Electronics,1
T001799,28e86d26,2025-02-28,17.09,Food,2
T001800,fb581a7c,2025-02-18,23.8,Electronics,1
T001801,2d07a5be,2024-03-24,22.14,Electronics,2
T001802,31bbd769,2022-12-15,24.16,Food,2
T001803,a107c2c0,2023-06-04,13.35,Books,1
T001804,9280d12c,2024-10-06,9.35,Books,2
T001805,a33f3ea1,2020-08-11,44.85,Food,2
T001806,11a88d74,2024-10-30,32.74,Sports,2
T001807,f0a2b4c7,2023-10-25,8.07,Home Decor,4
T001808,6c07ba5a,2021-11-27,16.72,Food,1
T001809,82e9f0f1,2024-07-14,13.97,Electronics,5
T001810,883f3a5c,2025-03-01,23.63,Beauty,1
T001811,261e7173,2022-10-21,14.88,Electronics,2
T001812,4c212e79,2022-08-24,21.74,Beauty,1
T001813,53928648,2022-06-10,26.99,Books,1
T001814,4029276c,2024-04-07,58.15,Electronics,3
T001815,ac7f95c9,2025-01-18,37.51,Books,2
T001816,1217c4ff,2020-11-21,24.42,Sports,7
T001817,e2f2b50b,2025-02-19,23.15,Books,1
T001818,595ef2ef,2021-04-12,25.98,Clothing,5
T001819,00ce6209,2024-06-13,34.34,Food,1
T001820,bac26ddd,2024-07-29,19.34,Sports,2
T001821,34049b70,2022-01-22,75.44,Beauty,4
T001822,27cc5ee5,2024-03-25,59.59,Electronics,3
T001823,2893b6c2,2024-10-16,44.57,Food,2
T001824,fb2d6d59,2022-04-19,29.77,Home Decor,1
T001825,4890502e,2025-03-20,35.05,Clothing,1
T001826,f27cc3c5,2022-03-05,52.42,Home Decor,2
T001827,095c5a16,2021-10-31,16.44,Electronics,2
T001828,d1c01e85,2025-04-06,49.3,Beauty,2
T001829,d740e34a,2022-11-09,49.77,Books,1
T001830,8b6ad83f,2023-05-01,63.48,Electronics,1
T001831,f015cecf,2024-01-05,92.63,Sports,1
T001832,db1b8b5b,2024-09-10,9.81,Sports,1
T001833,ae6111cb,2023-07-18,38.52,Clothing,1
T001834,45d9748f,2024-04-11,21.19,Sports,1
T001835,24417fa9,2024-12-18,26.62,Food,1
T001836,5d90175a,2022-07-04,87.29,Electronics,1
T001837,8a5b9599,2024-11-16,16.3,Food,1
T001838,a4d884b0,2023-02-06,113.23,Books,1
T001839,d8d75895,2024-01-15,17.77,Sports,1
T001840,06f243a1,2024-05-11,15.79,Electronics,2
T001841,a873d1d3,2023-08-27,47.29,Clothing,1
T001842,07742ef7,2023-03-03,50.7,Electronics,4
T001843,cae7218c,2023-06-24,37.16,Sports,2
T001844,9d303a3b,2023-08-14,62.01,Books,3
T001845,8928823b,2022-11-22,37.44,Food,1
T001846,65508113,2025-02-20,24.95,Books,4
T001847,5371a919,2024-04-21,41.73,Beauty,1
T001848,4b0f3b21,2025-02-18,5.56,Food,1
T001849,52adb129,2024-06-05,121.49,Beauty,1
T001850,338e2f4d,2024-02-09,48.07,Electronics,1
T001851,708fd4f2,2023-10-27,45.63,Home Decor,3
T001852,ac7f95c9,2023-06-03,46.78,Electronics,2
T001853,3e55041c,2025-02-27,13.02,Books,1
T001854,8de7a09b,2024-03-23,50.08,Sports,1
T001855,f60b2a09,2020-12-24,43.31,Beauty,5
T001856,2923e361,2024-11-15,99.67,Sports,2
T001857,af62832c,2024-05-25,17.0,Clothing,2
T001858,5dcc4004,2024-01-08,17.27,Beauty,2
T001859,a6a0d673,2025-02-23,13.35,Sports,4
T001860,089175a9,2024-02-07,13.3,Clothing,1
T001861,a3a21e5b,2024-10-30,12.02,Home Decor,1
T001862,a89726a7,2024-03-28,22.28,Beauty,2
T001863,ab11f37f,2022-08-13,9.6,Home Decor,3
T001864,ded967c9,2024-05-18,13.18,Food,1
T001865,1869caac,2024-05-31,41.3,Electronics,2
T001866,1a3faa13,2024-02-27,18.84,Home Decor,1
T001867,6f3caec6,2025-03-05,93.4,Books,2
T001868,d1b21591,2025-02-13,23.05,Sports,2
T001869,fec43f9e,2024-05-23,103.35,Clothing,1
T001870,0da3e2f3,2024-08-14,55.01,Electronics,1
T001871,b971c227,2024-02-15,44.19,Clothing,4
T001872,e14ba73c,2023-06-30,17.43,Home Decor,2
T001873,b52d582e,2023-04-24,55.87,Sports,2
T001874,aa4cdfe1,2024-01-20,106.48,Clothing,1
T001875,7d36d433,2023-04-04,29.98,Books,6
T001876,ce3e1b56,2024-02-17,24.37,Electronics,3
T001877,6c07ba5a,2023-08-12,19.65,Sports,1
T001878,c5087939,2024-10-08,94.14,Electronics,3
T001879,f60b2a09,2024-11-06,55.04,Home Decor,1
T001880,a107c2c0,2023-07-12,14.17,Sports,1
T001881,ce3e1b56,2023-05-27,43.2,Beauty,2
T001882,06ca7af6,2025-01-01,40.32,Clothing,1
T001883,777f2d6a,2024-01-10,9.62,Sports,1
T001884,9c5af8a7,2025-04-10,5.76,Electronics,3
T001885,1461e635,2022-04-12,19.42,Books,1
T001886,5e7ab4a8,2023-04-20,63.14,Books,3
T001887,4029276c,2021-09-03,42.65,Electronics,1
T001888,d8391a10,2025-03-03,48.65,Electronics,3
T001889,779b0590,2024-04-21,80.07,Books,3
T001890,90bf79a2,2023-08-13,75.27,Home Decor,1
T001891,29be1d63,2024-12-16,59.36,Books,1
T001892,bd445796,2024-05-31,79.49,Books,5
T001893,5a2559da,2025-03-15,72.13,Beauty,1
T001894,a742e832,2024-06-09,20.43,Books,2
T001895,240f16d9,2022-01-03,134.48,Electronics,2
T001896,263ebab1,2023-10-22,15.02,Beauty,6
T001897,d3dc2e6a,2023-02-03,63.2,Home Decor,3
T001898,07c308c3,2024-07-11,75.16,Books,1
T001899,711edfa1,2025-04-10,18.67,Electronics,2
T001900,3bdccd12,2024-10-11,12.16,Beauty,4
T001901,708fd4f2,2023-11-18,55.38,Home Decor,1
T001902,22560acf,2023-12-06,5.0,Clothing,2
T001903,49bda094,2024-07-18,58.07,Beauty,1
T001904,167622fb,2024-09-24,92.69,Sports,4
T001905,595ef2ef,2023-01-14,48.49,Books,1
T001906,90e726e0,2021-02-04,47.7,Electronics,1
T001907,988803c4,2024-07-20,43.95,Clothing,2
T001908,6be876aa,2024-04-06,29.41,Electronics,4
T001909,bb56fc76,2023-04-09,54.63,Food,3
T001910,eab7c991,2025-01-26,94.7,Clothing,1
T001911,5336796c,2024-04-01,12.86,Electronics,1
T001912,ab37c05e,2024-12-01,34.6,Electronics,4
T001913,cd7a1b5b,2021-11-05,49.94,Clothing,3
T001914,5fbd8f1c,2025-03-27,33.78,Clothing,1
T001915,bac26ddd,2023-11-04,18.15,Books,3
T001916,8d15d09a,2024-12-17,8.13,Electronics,1
T001917,6c073435,2022-10-09,18.3,Clothing,1
T001918,9c5af8a7,2025-04-04,20.63,Sports,1
T001919,1ce00d75,2023-07-23,22.25,Clothing,1
T001920,ca14cdfd,2025-03-08,85.7,Electronics,3
T001921,e9c3403c,2022-05-24,22.79,Sports,5
T001922,9be8ad1a,2024-03-30,15.77,Beauty,2
T001923,6aaf4ab5,2024-01-17,65.53,Books,3
T001924,9ae5a352,2024-09-13,50.17,Electronics,2
T001925,28528260,2024-03-25,76.69,Clothing,1
T001926,4a71a294,2024-12-04,62.17,Electronics,1
T001927,7a57a5a1,2025-04-09,21.66,Books,2
T001928,ac3b15f6,2023-05-22,9.52,Home Decor,3
T001929,d6dcce9d,2024-09-29,67.47,Food,3
T001930,23165a5e,2023-06-22,30.84,Books,2
T001931,263ebab1,2020-09-25,20.53,Clothing,1
T001932,6610bdd8,2023-10-16,15.0,Food,5
T001933,e3593ccb,2023-04-15,21.63,Electronics,1
T001934,45d9748f,2024-05-14,9.83,Food,3
T001935,2bdbe741,2023-01-02,32.58,Sports,1
T001936,6c07620a,2020-11-28,45.43,Beauty,1
T001937,c85d55f3,2024-12-04,46.48,Electronics,3
T001938,1c7711a3,2022-04-13,11.49,Books,2
T001939,cd7a1b5b,2022-09-17,56.6,Books,5
T001940,689cf5bc,2023-11-28,30.28,Food,3
T001941,cc7dd5cc,2023-09-19,115.05,Food,3
T001942,107a1519,2023-11-14,122.29,Sports,2
T001943,e2f2b50b,2025-03-15,8.59,Clothing,2
T001944,a720216a,2022-12-28,27.8,Sports,3
T001945,6f3caec6,2024-12-02,93.84,Clothing,2
T001946,c7cd3ae3,2021-09-26,11.06,Food,1
T001947,b3eda3cf,2023-01-07,13.54,Clothing,1
T001948,28e86d26,2025-03-15,13.11,Clothing,1
T001949,976e0f69,2024-06-02,35.16,Food,1
T001950,64a982e5,2025-04-10,35.66,Food,2
T001951,636a4b9d,2025-03-02,25.26,Sports,3
T001952,63f49bfd,2025-03-01,41.84,Clothing,4
T001953,3bf50a63,2021-11-11,5.0,Clothing,1
T001954,711edfa1,2024-11-23,60.95,Books,3
T001955,72aadf4b,2025-04-03,19.31,Home Decor,1
T001956,5d7aae6f,2023-12-25,114.22,Sports,4
T001957,1859170e,2024-12-02,12.29,Home Decor,1
T001958,a5ba196b,2025-03-31,46.68,Home Decor,4
T001959,ef38cd28,2023-12-04,36.61,Beauty,5
T001960,2bb6f5cc,2023-06-14,81.27,Electronics,1
T001961,0fa21e16,2023-03-14,18.48,Food,2
T001962,d849e658,2025-04-04,29.13,Sports,1
T001963,452c7cb5,2022-04-04,16.73,Beauty,2
T001964,58ca2eec,2023-06-11,27.45,Food,1
T001965,d79c9bf2,2020-12-15,17.34,Electronics,3
T001966,db033fbd,2022-08-28,8.19,Sports,4
T001967,4580f9dc,2022-12-23,9.44,Electronics,2
T001968,095c5a16,2022-06-15,9.84,Sports,1
T001969,db1b8b5b,2021-12-12,15.77,Beauty,2
T001970,ea9d33e9,2023-11-22,35.94,Beauty,1
T001971,74969542,2025-01-11,9.97,Books,1
T001972,a70fb7fc,2021-06-27,22.26,Electronics,1
T001973,d4deed91,2025-04-06,11.86,Books,2
T001974,5f4f3aec,2024-03-29,42.69,Sports,1
T001975,d0adebe7,2023-01-14,16.26,Sports,1
T001976,258df59b,2024-04-26,78.92,Sports,3
T001977,82ebbccb,2022-01-19,20.93,Sports,1
T001978,10fb794e,2024-05-14,5.51,Beauty,1
T001979,4b9024d2,2024-10-26,17.47,Home Decor,6
T001980,438acf94,2024-07-05,24.76,Beauty,3
T001981,15381d05,2025-04-06,18.72,Books,2
T001982,4f633b0c,2024-06-09,61.97,Books,2
T001983,48ad0477,2024-11-06,57.3,Electronics,1
T001984,a89726a7,2021-10-04,20.83,Beauty,1
T001985,305bbbea,2024-02-14,15.04,Home Decor,4
T001986,0556baa4,2025-02-05,14.1,Books,4
T001987,1461e635,2021-10-21,5.74,Home Decor,3
T001988,145e335d,2023-09-13,13.76,Electronics,1
T001989,7338d73f,2021-12-08,100.63,Home Decor,1
T001990,8faee8c8,2025-02-26,13.46,Beauty,3
T001991,af4f5a82,2023-04-21,52.87,Sports,1
T001992,d87f6f75,2022-01-27,90.15,Home Decor,1
T001993,91987a5b,2024-11-07,18.15,Food,2
T001994,80379718,2024-06-03,19.06,Books,2
T001995,c35dc5bc,2024-11-07,14.72,Clothing,1
T001996,9280d12c,2025-02-07,10.33,Clothing,1
T001997,436de3a2,2024-07-19,17.99,Food,1
T001998,dfa1ba6f,2024-02-13,70.23,Home Decor,5
T001999,970f2cc2,2024-07-10,22.32,Books,2
T002000,777f2d6a,2023-02-21,15.37,Home Decor,2
T002001,1217c4ff,2022-04-13,40.62,Electronics,3
T002002,d125e8fe,2023-07-03,44.87,Electronics,2
T002003,7b3778df,2025-01-15,17.26,Sports,1
T002004,f6014b63,2024-09-16,29.92,Home Decor,1
T002005,8de7a09b,2024-05-11,49.7,Food,2
T002006,53f3c4d2,2025-02-05,42.53,Clothing,1
T002007,99b38b35,2023-12-28,18.08,Electronics,6
T002008,5ba4626f,2024-06-18,16.99,Beauty,4
T002009,8345190c,2025-04-10,38.1,Electronics,2
T002010,67ec5e45,2024-04-09,110.62,Home Decor,1
T002011,e9cb35ed,2024-07-26,14.96,Home Decor,2
T002012,240f16d9,2024-01-13,74.04,Electronics,2
T002013,a3a21e5b,2025-01-03,18.02,Food,3
T002014,4921c51e,2025-01-16,24.68,Home Decor,2
T002015,07c308c3,2023-12-12,131.74,Beauty,3
T002016,167622fb,2024-08-11,63.53,Clothing,1
T002017,cbf9724a,2024-09-05,8.61,Home Decor,1
T002018,300eaa19,2024-08-11,18.83,Electronics,1
T002019,56aa2a5b,2022-10-08,31.32,Books,2
T002020,e1248ec7,2025-03-15,104.41,Electronics,3
T002021,9776cad9,2025-01-06,30.35,Sports,3
T002022,a2a4bfc4,2025-01-01,26.34,Books,2
T002023,643c2c04,2024-09-14,83.03,Beauty,3
T002024,94a28fa5,2024-06-09,16.43,Home Decor,5
T002025,4cddffde,2025-03-24,40.83,Food,2
T002026,9ae99f3e,2023-04-09,23.59,Home Decor,1
T002027,06ca7af6,2024-06-29,32.7,Home Decor,2
T002028,9b13d416,2025-02-20,15.52,Books,4
T002029,3d31dac3,2025-01-25,59.52,Home Decor,1
T002030,e376023e,2025-04-04,76.76,Beauty,1
T002031,c3715451,2022-09-18,53.11,Books,1
T002032,f8898103,2024-08-11,14.64,Beauty,1
T002033,61f6bb2c,2022-12-14,43.59,Food,1
T002034,c7be4e87,2025-01-29,46.93,Electronics,1
T002035,073ff141,2024-09-14,79.43,Beauty,3
T002036,77983459,2023-05-07,19.42,Clothing,2
T002037,4123fd26,2024-11-23,19.65,Food,2
T002038,b433cf2c,2024-07-26,14.57,Electronics,3
T002039,2f911ac6,2025-04-10,60.03,Home Decor,1
T002040,224849eb,2024-05-05,95.0,Home Decor,3
T002041,9ae5a352,2024-06-28,57.23,Food,2
T002042,72b8f1cd,2023-03-06,85.26,Clothing,2
T002043,a8d99d5c,2025-01-21,28.55,Home Decor,1
T002044,13cfaabf,2024-07-26,73.93,Clothing,3
T002045,b4c0ad1e,2023-05-07,5.0,Sports,2
T002046,48a99d99,2022-08-06,20.38,Clothing,2
T002047,6d3ea340,2022-11-21,106.41,Books,1
T002048,f4e7663e,2025-02-23,86.33,Clothing,3
T002049,86560c9d,2023-06-01,11.22,Clothing,1
T002050,6d3ea340,2021-09-18,68.56,Sports,4
T002051,52adb129,2024-01-16,85.3,Books,4
T002052,005a41ae,2022-06-24,86.85,Clothing,8
T002053,50689858,2023-02-04,47.68,Home Decor,1
T002054,57aaccfe,2021-06-08,22.89,Books,1
T002055,90bf79a2,2024-01-10,93.99,Beauty,4
T002056,263ebab1,2024-04-26,8.66,Electronics,2
T002057,63f893e0,2023-12-23,33.79,Sports,1
T002058,c6f98929,2025-04-07,7.62,Beauty,1
T002059,29a7f804,2024-11-21,23.74,Clothing,1
T002060,096d4009,2023-04-29,7.77,Clothing,5
T002061,5b612b8b,2021-12-07,42.33,Electronics,1
T002062,c22409d5,2024-07-29,74.36,Home Decor,1
T002063,6be876aa,2024-03-28,29.89,Food,1
T002064,afcf1444,2022-11-03,22.07,Electronics,2
T002065,57fed18c,2023-12-14,36.63,Clothing,2
T002066,dc068fb6,2023-06-25,28.56,Clothing,4
T002067,ebe7089f,2022-09-05,14.99,Home Decor,3
T002068,166c1938,2020-12-11,31.51,Clothing,1
T002069,11a88d74,2024-11-22,25.92,Sports,1
T002070,6b6b0425,2023-05-02,17.16,Sports,3
T002071,202c1022,2023-06-23,36.26,Beauty,2
T002072,f386860f,2024-10-07,23.34,Sports,4
T002073,07c308c3,2024-04-27,79.76,Beauty,1
T002074,f27cc3c5,2024-06-28,36.19,Sports,1
T002075,c6f98929,2025-02-18,11.43,Home Decor,1
T002076,708fd4f2,2024-05-10,29.02,Home Decor,2
T002077,14bfc588,2025-03-20,26.68,Beauty,2
T002078,4e0b4511,2024-05-01,7.76,Food,1
T002079,c3bab453,2023-06-28,78.73,Electronics,2
T002080,4b9024d2,2025-01-06,14.33,Clothing,2
T002081,28e86d26,2025-01-22,14.5,Clothing,2
T002082,93c78391,2023-03-23,71.69,Sports,1
T002083,5dcdd63b,2025-01-28,49.84,Clothing,2
T002084,923155b0,2025-03-08,16.96,Sports,1
T002085,ea9d33e9,2023-08-14,23.68,Clothing,1
T002086,84cce61c,2022-09-09,37.86,Electronics,1
T002087,823a8777,2025-03-03,35.06,Books,3
T002088,af8a3429,2022-09-13,19.86,Clothing,6
T002089,d125e8fe,2021-11-22,25.08,Clothing,1
T002090,60cfe858,2023-12-24,33.07,Home Decor,1
T002091,90c711f8,2025-03-10,47.03,Home Decor,2
T002092,eabbd2b7,2025-02-02,11.88,Clothing,3
T002093,6f3caec6,2025-03-24,59.42,Sports,2
T002094,0bd13749,2021-08-30,18.65,Beauty,1
T002095,6a95c90b,2024-04-02,28.35,Beauty,6
T002096,5fed7948,2022-05-26,13.38,Beauty,3
T002097,90c711f8,2024-10-13,33.31,Books,1
T002098,62c0f4d0,2025-01-31,48.27,Home Decor,1
T002099,0233ca10,2022-08-02,56.1,Beauty,1
T002100,2833a9df,2025-04-10,38.37,Clothing,2
T002101,f81829fa,2024-01-21,59.55,Clothing,3
T002102,dc6cdfd1,2024-12-03,62.17,Home Decor,1
T002103,a70c2d67,2022-10-12,94.2,Sports,2
T002104,fab8fdb7,2024-05-11,10.24,Books,3
T002105,9776cad9,2023-06-10,45.55,Books,2
T002106,92858d45,2022-05-28,65.4,Electronics,2
T002107,21bc4997,2023-09-10,19.76,Books,1
T002108,2c58d413,2024-09-05,17.63,Sports,1
T002109,8c9a8afe,2023-08-20,12.28,Clothing,2
T002110,641e022a,2022-06-29,62.29,Electronics,3
T002111,8be185b4,2024-01-13,12.34,Books,2
T002112,689cf5bc,2024-05-13,25.07,Sports,2
T002113,1c7711a3,2024-11-28,17.56,Food,4
T002114,5e7ab4a8,2024-09-08,41.18,Books,2
T002115,8a57f194,2023-11-01,16.32,Food,1
T002116,f015cecf,2022-11-12,87.35,Home Decor,1
T002117,e6bbde26,2023-05-12,9.33,Electronics,3
T002118,88a25f89,2023-08-31,15.97,Sports,1
T002119,f4f81ab6,2025-01-12,40.89,Electronics,2
T002120,4a499c7b,2022-04-16,15.23,Beauty,1
T002121,448aa434,2024-12-09,74.86,Clothing,2
T002122,1dcc9643,2022-04-18,29.48,Food,1
T002123,35cead6a,2021-06-10,29.46,Books,4
T002124,cd7a1b5b,2024-09-28,46.0,Books,1
T002125,f1424b1e,2024-06-10,77.7,Beauty,1
T002126,4f374deb,2023-08-25,18.27,Food,3
T002127,ded967c9,2023-08-16,17.43,Home Decor,1
T002128,16b6792b,2023-11-01,8.6,Books,4
T002129,a021ce00,2021-10-20,14.63,Books,1
T002130,50689858,2021-07-08,47.96,Sports,1
T002131,2ca91b82,2023-08-23,14.08,Home Decor,3
T002132,ded967c9,2023-03-13,16.76,Books,1
T002133,2ff1f848,2022-07-11,18.81,Clothing,3
T002134,8de7bd3d,2022-01-27,16.05,Home Decor,1
T002135,40562e4d,2025-03-25,35.24,Food,1
T002136,d17a3b1f,2025-02-13,31.47,Food,1
T002137,5b2cd5ed,2024-10-09,18.51,Electronics,4
T002138,175c4d1a,2021-02-04,16.17,Sports,1
T002139,72aadf4b,2025-03-24,30.06,Sports,6
T002140,ec6b6f21,2025-01-25,6.99,Books,1
T002141,74969542,2024-11-26,18.31,Sports,2
T002142,f3369897,2023-07-27,39.33,Food,1
T002143,34049b70,2024-10-25,133.82,Home Decor,2
T002144,6ed18d8b,2024-10-24,47.67,Books,2
T002145,c3bab453,2024-06-08,5.0,Food,5
T002146,b48b8c38,2023-06-07,66.52,Food,3
T002147,84cce61c,2023-10-14,32.63,Books,1
T002148,107a1519,2024-01-31,139.68,Beauty,1
T002149,923155b0,2025-03-31,48.32,Beauty,1
T002150,0f9fea28,2022-05-05,20.29,Electronics,5
T002151,06f243a1,2024-01-21,16.52,Sports,4
T002152,77bf43e4,2022-04-25,23.81,Beauty,2
T002153,bbede70e,2024-01-22,31.01,Food,2
T002154,c7cd3ae3,2024-10-25,20.93,Beauty,3
T002155,056c1016,2024-08-02,18.5,Books,1
T002156,e5a01cbc,2023-09-25,159.77,Food,2
T002157,e854b3dc,2022-01-16,72.73,Electronics,1
T002158,2806fdab,2025-02-23,39.02,Books,1
T002159,6b6b0425,2021-08-05,11.75,Food,1
T002160,6c6dd112,2023-04-04,37.21,Beauty,4
T002161,b7b63220,2025-01-15,12.57,Books,2
T002162,3741a8b4,2024-08-14,9.38,Beauty,1
T002163,e24027e1,2024-05-22,30.85,Clothing,4
T002164,c0527f67,2022-11-22,113.84,Food,3
T002165,3d3affdc,2024-02-10,23.27,Clothing,2
T002166,84cce61c,2023-03-07,39.36,Electronics,1
T002167,779b0590,2023-07-09,83.05,Books,1
T002168,bd445796,2025-02-27,49.46,Books,1
T002169,3e55041c,2021-01-28,17.49,Electronics,2
T002170,d350e4bf,2023-06-28,21.62,Clothing,1
T002171,711edfa1,2024-12-30,36.81,Electronics,1
T002172,82bbd4ed,2024-08-05,6.95,Electronics,1
T002173,60b1d00c,2021-12-30,27.52,Electronics,4
T002174,8220fa10,2023-10-13,6.13,Electronics,4
T002175,1461e635,2022-08-13,9.73,Clothing,5
T002176,ce3e1b56,2024-05-23,28.19,Clothing,1
